adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
false,/j9eOeLlTGoHoM8BNUJVNyWmIvCi.jpg,"[10749,35]",1072790,en,Anyone But You,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",43.012375,/5qHoazZiaLe7oFBok7XlUhg96f2.jpg,2023-12-21,Anyone But You,false,6.889,2467
false,/7C921eWK06n12c1miRXnYoEu5Yv.jpg,"[12,28,14]",166426,en,Pirates of the Caribbean: Dead Men Tell No Tales,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",42.97475,/qwoGfcg6YUS55nUweKGujHE54Wy.jpg,2017-05-23,Pirates of the Caribbean: Dead Men Tell No Tales,false,6.652,12150
false,/j7LyxWitM4Pxoic5hJ7FxYlPHHw.jpg,"[35,27]",681019,pl,W lesie dziś nie zaśnie nikt,"Addicted to technology, a group of teens attends a rehabilitation camp in the forest, but a sinister force there intends to take them offline forever.",42.887,/5vFCHFVLPcU4M8uNXM1ba9y83Iu.jpg,2020-03-20,Nobody Sleeps in the Woods Tonight,false,5.262,664
false,/zgQQF04u3OgNBJqClRNby1FPz9s.jpg,"[10751,35,12,16]",893723,en,PAW Patrol: The Mighty Movie,"A magical meteor crash lands in Adventure City and gives the PAW Patrol pups superpowers, transforming them into The Mighty Pups.",42.873125,/aTvePCU7exLepwg5hWySjwxojQK.jpg,2023-09-21,PAW Patrol: The Mighty Movie,false,7,469
false,/78Bgar8OaUalLNLWNtD4xr6AD8T.jpg,"[28,12,53]",575265,en,Mission: Impossible - The Final Reckoning,"After escaping a calamitous train crash, Ethan realizes The Entity is stashed aboard an old Russian submarine, but a foe from his past named Gabriel is also on the trail.",42.869125,/z53D72EAOxGRqdr7KXXWp9dJiDe.jpg,2025-05-21,Mission: Impossible - The Final Reckoning,false,0,0
false,/4woSOUD0equAYzvwhWBHIJDCM88.jpg,"[53,27,28]",1096197,en,No Way Up,Characters from different backgrounds are thrown together when the plane they're travelling on crashes into the Pacific Ocean. A nightmare fight for survival ensues with the air supply running out and dangers creeping in from all sides.,42.78075,/hu40Uxp9WtpL34jv3zyWLb5zEVY.jpg,2024-01-18,No Way Up,false,6.3,1001
false,/xvtYPVKTFfUpVEKQgbGKFoax0ey.jpg,"[35,10749,18]",79871,cn,蜜桃成熟時,"What was supposed to be summer school in England becomes an adventurous exotic and romantic journey for a beautiful teenage girl. [from the Tai Seng Catalog] A nice story of a free-sprited (or, depending on your viewpoint, prick-teasing) young woman on a short journey of discovery.",42.766375,/3uU8W196YMZQbAb9BmCRAJK38s8.jpg,1993-04-17,Crazy Love,false,6.2,33
false,/ojgXOhVi9Yk8irDpRfDkIzdD1LK.jpg,"[35,10749,18]",18240,en,The Proposal,"When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.",42.72925,/aEqtJDj8MvSDQwzggvcOfFTZMw.jpg,2009-06-02,The Proposal,false,7.152,7001
false,/5jhG1lTgV0MS6tDkBMQSSitttTT.jpg,[18],1402,en,The Pursuit of Happyness,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,42.680125000000004,/lBYOKAMcxIvuk9s9hMuecB9dPBV.jpg,2006-12-14,The Pursuit of Happyness,false,7.9,10009
false,/mZj8EUr6F1x2PWZjKPxaeYd5WRw.jpg,"[12,16,35,10751,14]",11688,en,The Emperor's New Groove,"When self-centered Emperor Kuzco is turned into a llama by his scheming advisor, he is forced to rely on good-hearted peasant Pacha to get back home.",42.527375,/xU635vn1lMD9DWDloeuKmuhxxnQ.jpg,2000-12-15,The Emperor's New Groove,false,7.6,6845
false,/wVgSduM63YxsKOm4boFEZTzEv6F.jpg,[18],1247538,eu,Azken erromantikoak,A blue collar worker finds an opportunity after a labor dispute breaks out at her paper mill.,42.4815,/yS3U1EREMsvWg2IKrAzcYPgFnsd.jpg,2024-09-23,The Last Romantics,false,7.7,3
false,null,[99],883868,pt,Distopia,"Over the course of thirteen years, from 2007 to 2020, the film follows the changes in the social fabric of the city of Porto. Demolitions, evictions and resettlements that affect the Roma community of Bacelo, the inhabitants of Bairro do Aleixo and the sellers at Feira da Vandoma.",42.479625,/le4CoLhAZs9jPGSHmjSRpQADwHF.jpg,2021-10-23,Distopia,false,0,0
false,/bguFhzIGpQdGQ6uizm07oMKbgHi.jpg,"[80,18,28]",101,fr,Léon,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",42.3835,/yI6X2cCM5YPJtxMhUd3dPGqDAhw.jpg,1994-09-14,Léon: The Professional,false,8.302,15083
false,/6G2fLCVm9fiLyHvBrccq6GSe2ih.jpg,"[28,12,878]",284053,en,Thor: Ragnarok,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",42.3725,/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,2017-10-02,Thor: Ragnarok,false,7.6,21012
false,/skauHPLA4so9PqOuu3jhWmiWnFd.jpg,"[28,12,14]",297802,en,Aquaman,"Half-human, half-Atlantean Arthur Curry is taken on the journey of his lifetime to discover if he is worth of being a king.",42.351,/oIDpaHSnTMYK0Cf5RkEoQzXPpBE.jpg,2018-12-07,Aquaman,false,6.9,14246
false,/nEADRuDgyTYiAFHi2Ki66bGybY8.jpg,[],1450432,tl,Arouse,"Get ready to AROUSE your senses! Hosted by Aiko Garcia and Jenn Rosa, this steamy special brings you the hottest, most unforgettable scenes from VMX’s A-list sirens—AJ Raval, Ayanna Misola, Azi Acosta & more. Desire, passion, and pure heat—are you ready?",42.34875,/uTcNSqa2XgouS8cZ2eoyc93QVgC.jpg,2025-03-25,Arouse,false,10,1
false,/g1z1ZvYKcmk9EnVOTYXR6vkNjkZ.jpg,"[14,27,28]",1087822,en,Hellboy: The Crooked Man,"Hellboy and a rookie BPRD agent get stranded in 1950s rural Appalachia. There, they discover a small community haunted by witches, led by a local devil with a troubling connection to Hellboy's past: the Crooked Man.",42.341125,/iz2GabtToVB05gLTVSH7ZvFtsMM.jpg,2024-08-29,Hellboy: The Crooked Man,false,5.245,381
false,/k0hlAzTryCYX1O1LyC6P8tAa8s0.jpg,"[28,12,878]",102382,en,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",42.296125,/dGjoPttcbKR5VWg1jQuNFB247KL.jpg,2014-04-16,The Amazing Spider-Man 2,false,6.513,13438
false,/cMnVmutb5mVgIBeiMOncAbwNjvG.jpg,[27],439079,en,The Nun,A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.,42.29275,/sFC1ElvoKGdHJIWRpNB3xWJ9lJA.jpg,2018-09-05,The Nun,false,5.892,6754
false,/ww1eIoywghjoMzRLRIcbJLuKnJH.jpg,"[28,53]",343611,en,Jack Reacher: Never Go Back,"Years after resigning command of an elite military police unit, the nomadic, righter-of-wrongs Reacher is drawn back into the life he left behind when his friend and successor, Major Susan Turner is framed for espionage. Reacher will stop at nothing to prove her innocence and to expose the real perpetrators behind the killings of his former soldiers.",42.2475,/cOg3UT2NYWHZxp41vpxAnVCOC4M.jpg,2016-10-19,Jack Reacher: Never Go Back,false,5.992,4973
false,/8x9iKH8kWA0zdkgNdpAew7OstYe.jpg,"[16,10749,18]",372058,ja,君の名は。,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",42.228875,/q719jXXEzOoYaps6babgKnONONX.jpg,2016-08-26,Your Name.,false,8.484,11657
false,/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg,"[28,53,80]",458156,en,John Wick: Chapter 3 - Parabellum,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",42.227625,/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,2019-05-15,John Wick: Chapter 3 - Parabellum,false,7.442,10868
false,/wyIhlSbqBS7ZsDbCQwGhuNIDYyq.jpg,"[12,28,14]",564,en,The Mummy,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.,42.217875,/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg,1999-04-16,The Mummy,false,6.937,9258
false,/z3ioibdjWZOYeXjoiabFOFOfPI3.jpg,"[28,80,53]",584,en,2 Fast 2 Furious,"It's a major double-cross when former police officer Brian O'Conner teams up with his ex-con buddy Roman Pearce to transport a shipment of ""dirty"" money for shady Miami-based import-export dealer Carter Verone. But the guys are actually working with undercover agent Monica Fuentes to bring Verone down.",42.212625,/6nDZExrDKIXvSAghsFKVFRVJuSf.jpg,2003-06-05,2 Fast 2 Furious,false,6.5,7581
false,/77P56ZcL8M9Cw7FIptMIGjhNJoj.jpg,"[12,878,28]",1858,en,Transformers,Young teenager Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.,42.149375,/lkZ9gqCEjzX85lKR6Jjd1uGAXNp.jpg,2007-06-27,Transformers,false,6.812,11474
false,/xDp29MSWa7O3ROC13r6dPTFnREJ.jpg,"[28,53,80]",82992,en,Fast & Furious 6,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries; Dominic unexpectedly gets sidetracked with facing his presumed deceased girlfriend, Letty.",42.126625000000004,/thSmnRdrzPBBospIOJjLZBReqzo.jpg,2013-05-21,Fast & Furious 6,false,6.8,10693
false,/mmd1HnuvAzFc4iuVJcnBrhDNEKr.jpg,"[27,53]",694,en,The Shining,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",42.107124999999996,/fFYAlrOudDJRYs8tvuHbUk0OGdL.jpg,1980-05-23,The Shining,false,8.211,17794
false,/pi3GUYa57tvYmesV84xujdA3ztH.jpg,[10749],505292,ko,어린 누나,"A young man grows up with his older cousin who is like an older sister to him. When he grows up, he goes to visit her at her home where her friend is also visiting. The three of them under roof make for some interesting circumstances.",42.062375,/e2uKsBgakda3XyHKCLPcUfKsmFw.jpg,2018-03-15,Youthful Older Sister,false,8.2,4
false,/75nSb1fbWooipwcSU5bUttiOriI.jpg,"[16,12,14,10751,18]",508883,ja,君たちはどう生きるか,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""",41.965625,/f4oZTcfGrVTXKTWg157AwikXqmP.jpg,2023-07-14,The Boy and the Heron,false,7.448,2087
false,/5czIa6TUyMrtldHGXVZNEjnjbjC.jpg,"[27,9648,18]",1155095,en,The Moor,Claire is approached by the father of her murdered childhood friend to help investigate the haunted moor he believes is his son's final resting place.,41.942375,/5l3MJjjCWl8GXXNWC7rCMmaB71g.jpg,2024-06-14,The Moor,false,5.3,36
false,/aw4FOsWr2FY373nKSxbpNi3fz4F.jpg,"[28,12]",353081,en,Mission: Impossible - Fallout,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",41.937875,/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg,2018-07-13,Mission: Impossible - Fallout,false,7.428,8398
false,/dFOFsm3z8tss4Nz8dzahbc6r5CD.jpg,"[16,35]",1329336,en,The Bad Guys: Haunted Heist,The crafty Bad Guys crew embarks on a high-stakes Halloween heist to swipe a priceless amulet from a spooky mansion. What could go wrong?,41.855375,/oEJC05CqPugMxC4rFu9r6r6vg6m.jpg,2024-10-02,The Bad Guys: Haunted Heist,false,6.948,115
false,/abnlAkFwatSSerPCcE0uUMDHoTD.jpg,"[18,878,53]",6479,en,I Am Legend,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",41.8505,/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg,2007-12-12,I Am Legend,false,7.208,15953
false,/Ag6qhzsJd3k1NKuNrG9RmhZDMh7.jpg,"[18,80]",640,en,Catch Me If You Can,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",41.7065,/sdYgEkKCDPWNU6KnoL4qd8xZ4w7.jpg,2002-12-16,Catch Me If You Can,false,7.978,15950
false,/qkl57wzSFrpi2sRpoc2mZJbMuLP.jpg,"[12,14,18,10749]",50620,en,The Twilight Saga: Breaking Dawn - Part 2,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",41.6505,/7IGdPaKujv0BjI0Zd0m0a4CzEjJ.jpg,2012-11-13,The Twilight Saga: Breaking Dawn - Part 2,false,6.461,8990
false,/8QpzqK3nPGxpqpKqhe6QasTGBWQ.jpg,"[878,12,28]",406759,en,Moonfall,A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,41.60175,/odVv1sqVs0KxBXiA8bhIBlPgalx.jpg,2022-02-03,Moonfall,false,6.291,3220
false,/zQG1FYDqoWo2hYhE5GVZ1yrWSfh.jpg,"[10751,18]",921655,en,Rescued by Ruby,"Chasing his dream to join an elite K-9 unit, a state trooper partners with a fellow underdog: clever but naughty shelter pup Ruby. Based on a true story.",41.56375,/tPlJEodEn0SSV4avo8KSawtlTlN.jpg,2022-03-17,Rescued by Ruby,false,7.497,315
false,null,[878],260622,en,Dystopia: 2013,"A film about the mythical and mysterious cataclysm which befalls mankind on December 21st, 2012 and what happens next. Centered around 4 characters, each with a back story of what their life was like before it all came crashing down, the film depicts life for these characters as they struggle for survival and strive to discover the cause of the end of civilization as we presently know it.",41.556,/tHOVrvXqqy6s4cqtgOlKOgVGA0V.jpg,2012-01-15,Dystopia: 2013,false,2,1
false,/vIgyYkXkg6NC2whRbYjBD7eb3Er.jpg,"[878,28,12]",580489,en,Venom: Let There Be Carnage,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",41.52375,/pzKsRuKLFmYrW5Q0q8E8G78Tcgo.jpg,2021-09-30,Venom: Let There Be Carnage,false,6.8,10559
false,/jHbSVuahqx0FVbAhgtf6SUnJ1Vf.jpg,"[10749,35]",1426142,tl,Sosyal Climbers,"Stuck with a massive debt after falling for a scam, two wannabe socialites create elaborate fake identities to swindle the rich out of their money.",41.474,/cr6y0nWdfPb3yZT9Iz63zTE1dQE.jpg,2025-02-26,Sosyal Climbers,false,5.8,12
